roll,name,salary
27662,user27662,95498.87847905894
27663,user27663,47086.57872755785
27664,user27664,22301.999695922026
27665,user27665,54098.962896695404
27666,user27666,20707.36038222487
27667,user27667,11886.083015686188
27668,user27668,85560.71764972415
27669,user27669,82213.22363774841
27670,user27670,7818.254573149908
27671,user27671,71929.20032319667
27672,user27672,6235.210767391386
27673,user27673,1799.9333935412865
27674,user27674,39274.59253636255
27675,user27675,35514.15547623359
27676,user27676,87592.5750071523
27677,user27677,10215.88805726006
27678,user27678,70100.453550989
27679,user27679,93308.68123935821
27680,user27680,38869.54667229018
27681,user27681,80234.31696469468
27682,user27682,29665.551860787244
27683,user27683,76076.77280065413
27684,user27684,27114.518003179743
27685,user27685,8079.152282398272
27686,user27686,10318.273884621087
27687,user27687,61700.041383605676
27688,user27688,1285.0706531910228
27689,user27689,3015.5284943051197
27690,user27690,67802.04105688786
27691,user27691,91386.32390972042
27692,user27692,85982.42670995674
27693,user27693,42650.84890602537
27694,user27694,88142.29029361579
27695,user27695,93642.92773502305
27696,user27696,30005.10774474425
27697,user27697,98037.07395644496
27698,user27698,891.3401382484865
27699,user27699,51574.241349180185
27700,user27700,725.0386594169212
27701,user27701,27385.853412227258
27702,user27702,8171.719540663503
27703,user27703,21831.021146862884
27704,user27704,65638.01308461357
27705,user27705,81536.72206417347
27706,user27706,78406.83500854335
27707,user27707,16936.047255845966
27708,user27708,33667.28765772304
27709,user27709,19317.799228996668
27710,user27710,31938.836253252655
27711,user27711,38248.72957599075
27712,user27712,73646.44068308266
27713,user27713,34987.28644543401
27714,user27714,91953.95929617944
27715,user27715,64785.79820961665
27716,user27716,63834.10114885878
27717,user27717,62097.59870088961
27718,user27718,20240.89407559546
27719,user27719,99540.07907123856
27720,user27720,64891.03204728709
27721,user27721,60128.19599542837
27722,user27722,11358.58494126637
27723,user27723,64025.24597256794
27724,user27724,9677.146309878315
27725,user27725,72107.19759316483
27726,user27726,48281.78403735172
27727,user27727,21479.947362679573
27728,user27728,81850.7457949477
27729,user27729,49177.963814804614
27730,user27730,39777.89945353683
27731,user27731,43640.35563276761
27732,user27732,68879.91953275072
27733,user27733,10445.502512822835
27734,user27734,74537.44259465768
27735,user27735,69880.2460710993
27736,user27736,46979.986442477115
27737,user27737,90275.82466586774
27738,user27738,22921.390900216265
27739,user27739,86484.4653470205
27740,user27740,86473.13913000678
27741,user27741,48888.65031787602
27742,user27742,10581.986354031591
27743,user27743,43735.18762209668
27744,user27744,51046.952683670446
27745,user27745,98514.64496903101
27746,user27746,640.243204329971
27747,user27747,25439.460725345387
27748,user27748,33685.53950529578
27749,user27749,37725.86560483733
27750,user27750,74964.1825227098
27751,user27751,95544.82481242991
27752,user27752,45267.03564341402
27753,user27753,84190.94654913091
27754,user27754,70582.52259082785
27755,user27755,83914.29485807288
27756,user27756,49593.956306025124
27757,user27757,74273.17503995686
27758,user27758,60959.99768846363
27759,user27759,69538.84201265998
27760,user27760,23098.723526255384
27761,user27761,75102.91588703437
27762,user27762,17168.748831820925
27763,user27763,39824.04798803512
27764,user27764,80697.88635410312
27765,user27765,41098.673332133425
27766,user27766,14382.065896713548
27767,user27767,91794.30678436419
27768,user27768,84597.7262661496
27769,user27769,79784.52108141867
27770,user27770,57705.28117457462
27771,user27771,53262.02065185899
27772,user27772,49740.83133923257
27773,user27773,80894.66721991166
27774,user27774,29749.120069932254
27775,user27775,83533.31080756095
27776,user27776,13074.455206411372
27777,user27777,27025.853955222945
27778,user27778,57595.81524674006
27779,user27779,86268.04783728898
27780,user27780,21058.03271271538
27781,user27781,51446.44565973752
27782,user27782,60262.16185237623
27783,user27783,26087.478566019294
27784,user27784,46417.17587249028
27785,user27785,53576.33027736257
27786,user27786,95442.86221591965
27787,user27787,21363.19606356386
27788,user27788,70584.71119778941
27789,user27789,89728.33330052183
27790,user27790,73287.65926439971
27791,user27791,41526.57494903067
27792,user27792,19725.733195665773
27793,user27793,84787.9953918294
27794,user27794,50729.2484548791
27795,user27795,85480.40679436408
27796,user27796,3606.92303656982
27797,user27797,50778.59850917689
27798,user27798,30184.71323324925
27799,user27799,76739.44133808525
27800,user27800,32654.445803148148
27801,user27801,50356.2438141662
27802,user27802,56330.10576458912
27803,user27803,5003.978199831971
27804,user27804,71151.59278636062
27805,user27805,80511.55464327162
27806,user27806,84084.36857498321
27807,user27807,88115.48996415744
27808,user27808,59757.932952030715
27809,user27809,49159.42437269871
27810,user27810,88340.69288188325
27811,user27811,39000.06720439185
27812,user27812,41184.90769774076
27813,user27813,79832.23757063925
27814,user27814,93441.65321624077
27815,user27815,28315.400968219885
27816,user27816,64100.45888366709
27817,user27817,57734.11719612673
27818,user27818,68524.08375955521
27819,user27819,10514.734490330924
27820,user27820,50776.94653043292
27821,user27821,15300.20633740603
27822,user27822,63022.16370418812
27823,user27823,18382.09968729415
27824,user27824,31357.263065768537
27825,user27825,6625.915406389216
27826,user27826,83274.12349433725
27827,user27827,56470.15482113043
27828,user27828,99757.7392393948
27829,user27829,17995.03173938577
27830,user27830,8301.103444236136
27831,user27831,29727.186169456465
27832,user27832,16871.386548041446
27833,user27833,54585.152072780955
27834,user27834,85244.13645048888
27835,user27835,36617.75430642274
27836,user27836,76953.00688096756
27837,user27837,48372.09107866206
27838,user27838,40533.703955420264
27839,user27839,52530.19439745055
27840,user27840,11314.588197283849
27841,user27841,3795.869083698511
27842,user27842,67361.30572256974
27843,user27843,60418.27123210285
27844,user27844,37933.1001503707
27845,user27845,97127.29390042798
27846,user27846,454.2965155108547
27847,user27847,41998.28202766076
27848,user27848,50754.19826367111
27849,user27849,88927.94549755764
27850,user27850,23805.328088098264
27851,user27851,64211.816008530266
27852,user27852,76329.39437166233
27853,user27853,77740.40753204818
27854,user27854,82438.1232569894
27855,user27855,32548.180668397163
27856,user27856,22550.54519619243
27857,user27857,68602.38709016948
27858,user27858,87828.78013132885
27859,user27859,89029.61989585067
27860,user27860,71320.58190942348
27861,user27861,16493.626282745612
27862,user27862,35487.90736144504
27863,user27863,55417.619566322806
27864,user27864,97020.58618346584
27865,user27865,44693.08238720495
27866,user27866,35877.212352449205
27867,user27867,11163.902057618325
27868,user27868,14123.366023686613
27869,user27869,47600.39959268454
27870,user27870,21061.689070975608
27871,user27871,39248.87007636776
27872,user27872,19794.05932820688
27873,user27873,18815.15298641123
27874,user27874,58627.82954025665
27875,user27875,50487.35826899377
27876,user27876,77245.72881361068
27877,user27877,5536.845849272687
27878,user27878,79228.9566819854
27879,user27879,13285.45755099071
27880,user27880,49862.85965584225
27881,user27881,82840.55949501661
27882,user27882,78555.1366872709
27883,user27883,88547.52449345881
27884,user27884,37529.41057551389
27885,user27885,47650.74353789036
27886,user27886,58923.72159945428
27887,user27887,51589.94114289085
27888,user27888,2603.6269474789433
27889,user27889,57156.492773820486
27890,user27890,95426.31178084014
27891,user27891,23014.458210962952
27892,user27892,13975.019220473372
27893,user27893,54598.655079081014
27894,user27894,30476.976999689785
27895,user27895,56244.1694867992
27896,user27896,25769.14593851737
27897,user27897,27949.115803013967
27898,user27898,19806.45629318244
27899,user27899,92835.68485027461
27900,user27900,42302.94271358771
27901,user27901,5802.980210313646
27902,user27902,98072.01120361818
27903,user27903,42650.174519451015
27904,user27904,41985.59981271544
27905,user27905,46720.501661947725
27906,user27906,43102.05048236724
27907,user27907,13284.108431786568
27908,user27908,63765.341284227354
27909,user27909,70214.90704018489
27910,user27910,33187.145569443586
27911,user27911,47448.49734364912
27912,user27912,13599.182443140213
27913,user27913,31549.39046623728
27914,user27914,44705.59902592236
27915,user27915,89056.44051336218
27916,user27916,1311.848134005944
27917,user27917,62007.8777030025
27918,user27918,8622.80593529452
27919,user27919,69228.82430879702
27920,user27920,77625.64111253362
27921,user27921,67275.47090776962
27922,user27922,1566.8924191389433
27923,user27923,15525.889789091785
27924,user27924,20988.446499960977
27925,user27925,81572.94748958234
27926,user27926,24004.48053207174
27927,user27927,67550.02334108124
27928,user27928,80925.19962858445
27929,user27929,99023.34572118583
27930,user27930,13189.747693360632
27931,user27931,60952.04897438913
27932,user27932,13718.88578712468
27933,user27933,29129.15770979918
27934,user27934,7909.28508041866
27935,user27935,19942.400730514208
27936,user27936,17891.281747940702
27937,user27937,1357.2503831344673
27938,user27938,66925.17425581926
27939,user27939,60670.84936772665
27940,user27940,50630.06974998059
27941,user27941,14690.014777949857
27942,user27942,67197.41896550024
27943,user27943,88302.38922004217
27944,user27944,35910.15976702743
27945,user27945,5961.798622678561
27946,user27946,4804.080830094148
27947,user27947,36273.924918851764
27948,user27948,84078.11319324831
27949,user27949,55009.01956049346
27950,user27950,73483.72708838565
27951,user27951,67507.85006999919
27952,user27952,64227.94805877079
27953,user27953,67356.88101943294
27954,user27954,37536.192874506334
27955,user27955,6837.4499529796685
27956,user27956,8007.00552235225
27957,user27957,99527.46371534078
27958,user27958,57768.63829853497
27959,user27959,60684.64420086526
27960,user27960,58705.59229059392
27961,user27961,89537.71343635456
27962,user27962,15481.766732697166
27963,user27963,34006.2789938812
27964,user27964,91417.86795328456
27965,user27965,11832.2586440053
27966,user27966,61145.21234503071
27967,user27967,42934.16428429801
27968,user27968,88206.95113398536
27969,user27969,59712.423583244155
27970,user27970,2617.4306373820455
27971,user27971,85778.76842487967
27972,user27972,8752.045087937398
27973,user27973,69292.21068688488
27974,user27974,36437.67105695944
27975,user27975,3581.7014514753055
27976,user27976,58490.4898626739
27977,user27977,90858.3873639003
27978,user27978,92909.34310846309
27979,user27979,94731.94523219636
27980,user27980,93383.79844499615
27981,user27981,49349.98623532417
27982,user27982,36453.499251219844
27983,user27983,29013.593744486334
27984,user27984,3434.2608171486377
27985,user27985,68338.23986474435
27986,user27986,18606.820355408494
27987,user27987,26950.821230305988
27988,user27988,53091.00144550822
27989,user27989,74394.15718060275
27990,user27990,93917.80280839777
27991,user27991,31764.65101346376
27992,user27992,46373.4502249878
27993,user27993,32517.411445443588
27994,user27994,53226.91519312942
27995,user27995,30393.02038820355
27996,user27996,70663.19173293802
27997,user27997,63378.398097253885
27998,user27998,53822.58980501615
27999,user27999,49871.11131869095
28000,user28000,73629.34213036956
28001,user28001,96773.49058658519
28002,user28002,36625.137950609766
28003,user28003,94104.82347329981
28004,user28004,47154.1483292768
28005,user28005,80708.76522949708
28006,user28006,27755.825274181
28007,user28007,15407.540757135519
28008,user28008,10603.07524567482
28009,user28009,82757.47872371446
28010,user28010,43282.69410913971
28011,user28011,94017.26327220473
28012,user28012,29724.014541158427
28013,user28013,32232.327064173038
28014,user28014,13888.19089041482
28015,user28015,21022.717297857595
28016,user28016,24239.678258613196
28017,user28017,34609.6023589918
28018,user28018,68645.51195646149
28019,user28019,13715.400960819003
28020,user28020,7757.702448802773
28021,user28021,10006.042733340637
28022,user28022,94220.50011675997
28023,user28023,73132.4417873381
28024,user28024,49284.92877239349
28025,user28025,60508.449734196234
28026,user28026,55211.28764269221
28027,user28027,17711.90867789141
28028,user28028,75890.23642062036
28029,user28029,59195.355154089346
28030,user28030,41110.72063917301
28031,user28031,31362.257492369572
28032,user28032,54262.374905025026
28033,user28033,92282.70821708794
28034,user28034,56677.71471393999
28035,user28035,3968.580203554084
28036,user28036,55185.56810564188
28037,user28037,56268.114157778735
28038,user28038,60935.88802712974
28039,user28039,67293.93837474218
28040,user28040,80126.56112338396
28041,user28041,37009.4402450518
28042,user28042,43463.62916752987
28043,user28043,63809.60771291132
28044,user28044,66070.97653685836
28045,user28045,88240.17182511595
28046,user28046,98575.0398162602
28047,user28047,56623.99721723336
28048,user28048,2524.232316298569
28049,user28049,49567.387345788025
28050,user28050,10201.077312824425
28051,user28051,70404.19492543138
28052,user28052,81676.39116703255
28053,user28053,96055.09823629427
28054,user28054,68006.36198501341
28055,user28055,75485.10770891167
28056,user28056,73920.37255448541
28057,user28057,35664.00896732963
28058,user28058,24213.712072670012
28059,user28059,71785.81890288446
28060,user28060,66061.8959682796
28061,user28061,67486.29712936273
28062,user28062,24844.38718668679
28063,user28063,46328.746384975784
28064,user28064,63917.98460034687
28065,user28065,69602.17876945334
28066,user28066,55736.14183470401
28067,user28067,33727.391055408254
28068,user28068,17371.913870286295
28069,user28069,821.6935866507513
28070,user28070,57511.080116697674
28071,user28071,5098.753696831493
28072,user28072,39482.918976684734
28073,user28073,68170.74286146085
28074,user28074,97348.44117234291
28075,user28075,10685.561504925266
28076,user28076,47833.94155456394
28077,user28077,12610.619780565192
28078,user28078,77688.82358801448
28079,user28079,8702.377184709665
28080,user28080,39671.99495912809
28081,user28081,7379.114607227044
28082,user28082,34942.63093971246
28083,user28083,5078.208587120614
28084,user28084,2538.597654298047
28085,user28085,13310.871799740931
28086,user28086,35513.89067544656
28087,user28087,84667.88810128864
28088,user28088,54452.14190156762
28089,user28089,27772.854295774487
28090,user28090,22129.229196136625
28091,user28091,66619.88887479395
28092,user28092,73467.72388707643
28093,user28093,22806.477046262942
28094,user28094,21193.330749650053
28095,user28095,74392.51962870202
28096,user28096,5699.53803151787
28097,user28097,42850.39655202385
28098,user28098,12394.848318532104
28099,user28099,68452.67576705085
28100,user28100,58295.302323506345
28101,user28101,28352.75696945261
28102,user28102,89723.23293526178
28103,user28103,96199.1424390309
28104,user28104,98393.57262503324
28105,user28105,22071.712232766506
28106,user28106,55219.701578554916
28107,user28107,5681.692270089278
28108,user28108,87465.58769548585
28109,user28109,48577.81124841967
28110,user28110,37156.362737123214
28111,user28111,14226.781785793697
28112,user28112,70504.21333026762
28113,user28113,27175.022717129516
28114,user28114,59264.89373904914
28115,user28115,79491.25759916104
28116,user28116,13208.561000868434
28117,user28117,74562.48462426271
28118,user28118,85768.71535350567
28119,user28119,79308.3761791629
28120,user28120,80619.16677653072
28121,user28121,4784.473749506624
28122,user28122,31428.054434800688
28123,user28123,56860.09189056674
28124,user28124,12126.660268666512
28125,user28125,70132.2607171407
28126,user28126,89241.4742738565
28127,user28127,2004.7053357314603
28128,user28128,53779.39248515537
28129,user28129,94025.51585820109
28130,user28130,18896.40951077678
28131,user28131,16741.025492631645
28132,user28132,80046.61141563495
28133,user28133,52865.39126710801
28134,user28134,46619.38996059098
28135,user28135,40271.80477469332
28136,user28136,60774.945314538374
28137,user28137,30146.34288915837
28138,user28138,61662.17330716591
28139,user28139,26204.883452359718
28140,user28140,77641.89490982071
28141,user28141,86149.53701458978
28142,user28142,2774.6162742111724
28143,user28143,66612.28661688628
28144,user28144,99288.1776997123
28145,user28145,52522.878802955005
28146,user28146,60869.959033692765
28147,user28147,66652.79375763681
28148,user28148,1549.951206637834
28149,user28149,60190.20639019409
28150,user28150,46944.593983102015
28151,user28151,26858.301607538127
28152,user28152,16650.437706069843
28153,user28153,76831.04331298004
28154,user28154,88577.76450029122
28155,user28155,94440.11971327593
28156,user28156,42741.37581133452
28157,user28157,54723.06821321058
28158,user28158,2815.7544314352244
28159,user28159,69665.50046903995
28160,user28160,40342.488380038645
28161,user28161,73389.83677714007
28162,user28162,71766.41085596077
28163,user28163,38098.603960764645
28164,user28164,95149.5286133009
28165,user28165,53287.45478643593
28166,user28166,86224.47892175746
28167,user28167,11701.388663056234
28168,user28168,78220.10040102652
28169,user28169,58586.67254677711
28170,user28170,22652.406625076328
28171,user28171,10869.561379361758
28172,user28172,45790.05598496067
28173,user28173,93829.18721932851
28174,user28174,76239.32029919242
28175,user28175,67362.33637331912
28176,user28176,38511.419976440484
28177,user28177,72808.44452895844
28178,user28178,25618.435479665757
28179,user28179,70506.29821969704
28180,user28180,17662.258575860036
28181,user28181,37736.5027056303
28182,user28182,9604.747400700786
28183,user28183,27465.002855813756
28184,user28184,58082.34347141322
28185,user28185,58434.712291781165
28186,user28186,94499.66445030873
28187,user28187,62417.8434051279
28188,user28188,43153.00897108031
28189,user28189,23717.957610293706
28190,user28190,48402.9582051149
28191,user28191,70107.94539810487
28192,user28192,93962.77891706784
28193,user28193,79546.32842981159
28194,user28194,59713.735679210375
28195,user28195,9347.498390601539
28196,user28196,77202.7029114711
28197,user28197,9626.028168634559
28198,user28198,51053.772992892285
28199,user28199,71195.9209482844
28200,user28200,3240.1802699492887
28201,user28201,4637.2637098686555
28202,user28202,82106.92209893295
28203,user28203,8804.011556249314
28204,user28204,97826.45997523553
28205,user28205,17527.25485970268
28206,user28206,73205.10049643606
28207,user28207,37658.351775885225
28208,user28208,72559.81333162729
28209,user28209,51613.99847806606
28210,user28210,79243.82368107508
28211,user28211,17642.65647762461
28212,user28212,27723.3832525011
28213,user28213,2678.101697633073
28214,user28214,31488.47452892043
28215,user28215,90413.49203027884
28216,user28216,88422.34318810221
28217,user28217,42504.31674123271
28218,user28218,11761.842184800631
28219,user28219,48240.59885627241
28220,user28220,10300.055903594995
28221,user28221,13996.702506578085
28222,user28222,69437.71275017312
28223,user28223,8781.651883521658
28224,user28224,75768.11537386663
28225,user28225,52805.464530224075
28226,user28226,92898.24654483801
28227,user28227,74580.13452837273
28228,user28228,15209.414934817833
28229,user28229,32591.889221707148
28230,user28230,46999.44377359718
28231,user28231,30591.331151288625
28232,user28232,94716.51140455045
28233,user28233,65961.97715695639
28234,user28234,4049.870485429907
28235,user28235,37658.29214044924
28236,user28236,99984.78244595247
28237,user28237,5154.999313427422
28238,user28238,84264.83624162003
28239,user28239,72180.02058987391
28240,user28240,85373.58789635287
28241,user28241,15729.378494384027
28242,user28242,62483.325939467235
28243,user28243,84743.94552483605
28244,user28244,42307.504945689165
28245,user28245,28183.900396423465
28246,user28246,6867.15798178903
28247,user28247,76600.47452827414
28248,user28248,54622.964256008745
28249,user28249,60952.237300340574
28250,user28250,91246.03839346368
28251,user28251,35931.14914318234
28252,user28252,77266.72066482903
28253,user28253,77239.08310643365
28254,user28254,45709.23053162356
28255,user28255,84435.76132590129
28256,user28256,8482.403692817874
28257,user28257,57471.81025302063
28258,user28258,38507.40002212489
28259,user28259,10296.195970424227
28260,user28260,40457.156788741864
28261,user28261,8703.91832884374
28262,user28262,54874.53496359186
28263,user28263,10560.585567014268
28264,user28264,36726.5006591477
28265,user28265,6094.458817098946
28266,user28266,22222.22215029782
28267,user28267,98002.33742504714
28268,user28268,30073.082831840802
28269,user28269,76965.80509066202
28270,user28270,85687.49067817483
28271,user28271,43476.930106150845
28272,user28272,81359.41415370764
28273,user28273,6029.837149048068
28274,user28274,19882.854169346352
28275,user28275,50481.377736167895
28276,user28276,23480.167332067027
28277,user28277,38916.1543283951
28278,user28278,30747.22084216991
28279,user28279,30176.586120027117
28280,user28280,58015.86821046239
28281,user28281,82883.17502063015
28282,user28282,32308.772504531145
28283,user28283,1343.0756753849748
28284,user28284,95009.81271289049
28285,user28285,66750.81892988835
28286,user28286,89884.39471731859
28287,user28287,61687.33183810836
28288,user28288,43982.15026006282
28289,user28289,51802.57054729204
28290,user28290,80126.98108344642
28291,user28291,52400.62286396108
28292,user28292,47849.04109204727
28293,user28293,60423.76869549616
28294,user28294,39997.090947267
28295,user28295,14507.362306488014
28296,user28296,26539.43631331901
28297,user28297,18257.47544509698
28298,user28298,96375.83526923502
28299,user28299,69925.77342655892
28300,user28300,97378.46833199887
28301,user28301,14791.753505528271
28302,user28302,75136.56291925628
28303,user28303,3869.6528249031912
28304,user28304,36271.98055322937
28305,user28305,56044.86384319221
28306,user28306,90489.10247358683
28307,user28307,33759.860969059955
28308,user28308,91931.04542160731
28309,user28309,41589.52785088706
28310,user28310,37224.83131770249
28311,user28311,7513.274676846382
28312,user28312,54011.32800777154
28313,user28313,83318.18653383128
28314,user28314,89734.39007744471
28315,user28315,85660.9757154644
28316,user28316,42667.5073090957
28317,user28317,89215.89219158968
28318,user28318,32881.26437039106
28319,user28319,88442.2468903163
28320,user28320,49396.23713400892
28321,user28321,17660.922006314595
28322,user28322,77989.59644391043
28323,user28323,24838.961800462912
28324,user28324,93239.53437472886
28325,user28325,72586.32153851187
28326,user28326,12973.175257570834
28327,user28327,64180.52693631646
28328,user28328,49105.718881479566
28329,user28329,56523.34465833697
28330,user28330,56392.40102345631
28331,user28331,66273.359701936
28332,user28332,80300.5575523173
28333,user28333,27692.723220936954
28334,user28334,88720.71213939461
28335,user28335,39067.011850548915
28336,user28336,56607.456007802284
28337,user28337,44237.008308818615
28338,user28338,84019.26867792863
28339,user28339,67966.31736701258
28340,user28340,37826.53733568798
28341,user28341,37752.04682881963
28342,user28342,15367.749070231095
28343,user28343,16585.03648848979
28344,user28344,12119.417735963412
28345,user28345,10234.012097834055
28346,user28346,10870.046346100504
28347,user28347,53765.8705427246
28348,user28348,31776.575313549773
28349,user28349,29336.705348211755
28350,user28350,16771.169266969544
28351,user28351,4651.5346286839285
28352,user28352,29200.913434642993
28353,user28353,90483.82866456239
28354,user28354,9493.814494487962
28355,user28355,9902.47515341971
28356,user28356,6522.485043404458
28357,user28357,94153.4451716326
28358,user28358,35907.40176826147
28359,user28359,42622.490119940085
28360,user28360,73219.07111448728
28361,user28361,37657.25188716258
28362,user28362,94468.2225109251
28363,user28363,73716.96145238217
28364,user28364,17278.410896681806
28365,user28365,47601.77592646155
28366,user28366,82728.3124960121
28367,user28367,52950.998785552096
28368,user28368,30105.42994285216
28369,user28369,18660.27052749485
28370,user28370,33153.828729583634
28371,user28371,41372.92783848324
28372,user28372,91585.80891788233
28373,user28373,95250.86593439049
28374,user28374,42478.79003253006
28375,user28375,58323.271636232144
28376,user28376,41795.99042331196
28377,user28377,86374.34118144373
28378,user28378,97888.55434715246
28379,user28379,42812.563121152736
28380,user28380,28535.70096249035
28381,user28381,39413.58994737091
28382,user28382,46947.59831187656
28383,user28383,45236.625279374544
28384,user28384,43770.55911404028
28385,user28385,79336.27328710155
28386,user28386,55249.73562608614
28387,user28387,96781.50499683047
28388,user28388,58610.289361904885
28389,user28389,32818.54300788475
28390,user28390,86377.15099134558
28391,user28391,83624.3752563356
28392,user28392,57066.42985185122
28393,user28393,31607.982289306958
28394,user28394,76870.06331016206
28395,user28395,20003.40950577918
28396,user28396,17648.97084177479
28397,user28397,87183.78601153858
28398,user28398,74049.93894607325
28399,user28399,19211.914838264678
28400,user28400,47267.39560549921
28401,user28401,45613.34903195685
28402,user28402,28598.070439416868
28403,user28403,20753.086729991766
28404,user28404,85845.21041776688
28405,user28405,40924.46897850905
28406,user28406,58639.8370336078
28407,user28407,51653.89934842075
28408,user28408,49912.78728783336
28409,user28409,54065.52665893896
28410,user28410,19960.029111351407
28411,user28411,33028.29442260073
28412,user28412,81643.45504293678
28413,user28413,38503.82621728847
28414,user28414,77213.37988404676
28415,user28415,53873.81095717003
28416,user28416,4668.7907866117985
28417,user28417,69899.10477029621
28418,user28418,69609.41704394754
28419,user28419,92186.82600073796
28420,user28420,98257.65020925346
28421,user28421,80743.04128858382
28422,user28422,45712.39612365546
28423,user28423,15090.069217896773
28424,user28424,88993.44749138593
28425,user28425,63621.25556486018
28426,user28426,77644.71222747334
28427,user28427,84195.22632816169
28428,user28428,57482.73089273682
28429,user28429,40085.304266925916
28430,user28430,98791.44906904048
28431,user28431,84384.14105236546
28432,user28432,43934.99619264295
28433,user28433,9233.342773461072
28434,user28434,94563.11354228295
28435,user28435,44779.390562928864
28436,user28436,18949.249241170983
28437,user28437,73487.118391991
28438,user28438,48977.579032533824
28439,user28439,28595.559231126445
28440,user28440,75177.40526410073
28441,user28441,36599.98141562757
28442,user28442,1114.9310489682596
28443,user28443,64538.80723742752
28444,user28444,57874.77234689882
28445,user28445,83443.51816182231
28446,user28446,69413.23223967235
28447,user28447,85917.8188380179
28448,user28448,26114.087199500158
28449,user28449,76082.74832224807
28450,user28450,63328.72454111429
28451,user28451,51664.9275671736
28452,user28452,38859.90142700915
28453,user28453,29035.776563935455
28454,user28454,74573.95664048166
28455,user28455,87459.07887587277
28456,user28456,4722.359971627877
28457,user28457,38965.11156785535
28458,user28458,65950.09244102103
28459,user28459,3105.062939844561
28460,user28460,99673.47434122578
28461,user28461,76248.74362962272
28462,user28462,5018.926306493044
28463,user28463,27061.026666156416
28464,user28464,24108.310681376854
28465,user28465,70461.91059623643
28466,user28466,4308.262657268458
28467,user28467,58116.66729553247
28468,user28468,76676.24433406872
28469,user28469,54584.31812548918
28470,user28470,69215.77403245293
28471,user28471,89841.10794058966
28472,user28472,22995.634718129444
28473,user28473,10885.81737205232
28474,user28474,91840.13554823314
28475,user28475,95969.2324126256
28476,user28476,12068.503780829731
28477,user28477,50166.92749382613
28478,user28478,58369.55055287685
28479,user28479,83431.51382377473
28480,user28480,33665.590550003435
28481,user28481,20153.813226104445
28482,user28482,9338.602275090314
28483,user28483,36599.559854509534
28484,user28484,23797.35936940872
28485,user28485,18075.11747466818
28486,user28486,68292.37618338116
28487,user28487,36063.07964332026
28488,user28488,98786.16709800606
28489,user28489,2550.3559831094644
28490,user28490,59885.438926037496
28491,user28491,56134.57884568698
28492,user28492,28635.90412533835
28493,user28493,26131.648085365967
28494,user28494,47743.16690247765
28495,user28495,61142.41540801277
28496,user28496,68798.06298332331
28497,user28497,51181.75844638565
28498,user28498,26499.970905813174
28499,user28499,25510.607457534752
28500,user28500,95161.3865916581
28501,user28501,97549.83721280108
28502,user28502,46308.70836810236
28503,user28503,57604.38832201723
28504,user28504,64962.000653428964
28505,user28505,1341.2686531271145
28506,user28506,33615.07033088949
28507,user28507,93826.08105288674
28508,user28508,28955.685007205244
28509,user28509,55870.45583528908
28510,user28510,21983.401765605937
28511,user28511,1593.4260282366997
28512,user28512,3283.247952145729
28513,user28513,83808.70354289337
28514,user28514,98957.52993632712
28515,user28515,8792.117092823726
28516,user28516,36645.20405350448
28517,user28517,89981.90998638839
28518,user28518,36765.97568644377
28519,user28519,64324.08195031836
28520,user28520,83278.50643275352
28521,user28521,55182.334933523656
28522,user28522,25085.27857512547
28523,user28523,70907.83261175759
28524,user28524,52801.95405831962
28525,user28525,33991.08443788492
28526,user28526,27192.892460836847
28527,user28527,59667.61508788977
28528,user28528,82279.9215847871
28529,user28529,19538.911099285506
28530,user28530,23034.53866799262
28531,user28531,18944.12219584317
28532,user28532,2174.6665590354432
28533,user28533,13386.019413325834
28534,user28534,585.884951113802
28535,user28535,18974.81722540569
28536,user28536,94649.38226189556
28537,user28537,82539.81795022925
28538,user28538,70174.53848525468
28539,user28539,51840.07587593538
28540,user28540,49492.40841060575
28541,user28541,71707.68827473711
28542,user28542,91834.10944666134
28543,user28543,42424.61182026286
28544,user28544,96932.17934275398
28545,user28545,51126.216893529876
28546,user28546,25423.68369006136
28547,user28547,95939.72280613967
28548,user28548,20807.583394066743
28549,user28549,64839.095109201815
28550,user28550,76496.03233317338
28551,user28551,65094.271712671936
28552,user28552,25275.03805443798
28553,user28553,6134.597408134113
28554,user28554,29086.41108109782
28555,user28555,87020.81766638297
28556,user28556,24960.511004553387
28557,user28557,76932.58967954843
28558,user28558,68064.69495901249
28559,user28559,48498.062540242616
28560,user28560,80054.22771500847
28561,user28561,98307.5243163212
28562,user28562,58369.184367979324
28563,user28563,65848.79376133221
28564,user28564,90542.74904240808
28565,user28565,1337.9545849858675
28566,user28566,51592.39304613009
28567,user28567,5428.5703159888235
28568,user28568,79274.51823648888
28569,user28569,71121.60498303115
28570,user28570,60673.938502422076
28571,user28571,63989.993329634584
28572,user28572,75879.28159236899
28573,user28573,74875.07431411026
28574,user28574,51722.650579846515
28575,user28575,59845.92594248733
28576,user28576,40793.753463469875
28577,user28577,25342.250578095005
28578,user28578,80337.08142386176
28579,user28579,51255.02317182988
28580,user28580,50630.91802515664
28581,user28581,11250.85544433625
28582,user28582,62494.669019059016
28583,user28583,87308.44548846557
28584,user28584,38795.92428633312
28585,user28585,29237.0391471534
28586,user28586,96158.14293699432
28587,user28587,7066.087221576478
28588,user28588,81361.32876688929
28589,user28589,53667.26416755291
28590,user28590,35701.07652107008
28591,user28591,13222.600841440768
28592,user28592,24686.15030476612
